word,node-label,new-val
(แสวงหา - ADJ),neg,-0.8575
(ยาง - ADV),neg,-0.8566666666666667
(เผ่าพันธุ์ - VERB),neg,-0.8558333333333333
(โทรม - VERB),neg,-0.855
(อาหาร - VERB),neg,-0.8541666666666666
(เตะ - ADJ),neg,-0.8533333333333334
(ดำเนินการ - ADJ),neg,-0.8525
(น้ำมืด - VERB),neg,-0.8516666666666667
(บีบบังคับ - VERB),neg,-0.8508333333333333
(ลา - ADJ),neg,-0.85
(ไถ - VERB),neg,-0.8491666666666666
(buuuuuuttt - VERB),neg,-0.8483333333333334
(ปาตง - VERB),neg,-0.8475
(ระบาด - VERB),neg,-0.8466666666666667
(บริษัท เจ็ทสกี - VERB),neg,-0.8458333333333333
(เกลือ - VERB),neg,-0.845
(โจมตี - ADJ),neg,-0.8441666666666666
(สะพานหิน - ADJ),neg,-0.8433333333333334
(ลังเล - ADJ),neg,-0.8425
(คุณบ้า - VERB),neg,-0.8416666666666667
(ตลาด - ADV),neg,-0.8408333333333333
(หลุด - VERB),neg,-0.84
(ฟัน - VERB),neg,-0.8391666666666666
(fundont - ADV),neg,-0.8383333333333334
(กูตเตอร์ - VERB),neg,-0.8375
(เส็ง - VERB),neg,-0.8366666666666667
(กลยุทธ์ - ADV),neg,-0.8358333333333333
(ซ้ำ - ADV),neg,-0.835
(ดัก - ADJ),neg,-0.8341666666666666
(ถือถัง - VERB),neg,-0.8333333333333334
(ขัน - VERB),neg,-0.8325
(ทั่วไป - ADV),neg,-0.8316666666666667
(ถนนบางลาเศร้า - VERB),neg,-0.8308333333333333
(บุก - VERB),neg,-0.83
(แกะสลัก - ADJ),neg,-0.8291666666666667
(โสเภณี - VERB),neg,-0.8283333333333334
(ถ้วน - ADJ),neg,-0.8275
(ดัน - VERB),neg,-0.8266666666666667
(ฉุกเฉิน - ADJ),neg,-0.8258333333333333
(ขีด - VERB),neg,-0.825
(สเตียรอยด์ - ADJ),neg,-0.8241666666666667
(เกาะอื่น - ADJ),neg,-0.8233333333333334
(เครื่องหมาย - ADJ),neg,-0.8225
(สองสาม - ADV),neg,-0.8216666666666667
(มือ - VERB),neg,-0.8208333333333333
(คุณก้าว - VERB),neg,-0.82
(ลามกอนาจาร - ADJ),neg,-0.8191666666666667
(เสิร์ฟ - VERB),neg,-0.8183333333333334
(คลำหา - VERB),neg,-0.8175
(ระเบียง - VERB),neg,-0.8166666666666667
(เลี้ยว - VERB),neg,-0.8158333333333333
(ซื่อสัตย์ - VERB),neg,-0.815
(หมื่น - ADJ),neg,-0.8141666666666667
(ควาย - VERB),neg,-0.8133333333333334
(อนามัย - ADJ),neg,-0.8125
(ตุ๊กตุ๊กใน - VERB),neg,-0.8116666666666666
(หนุน - VERB),neg,-0.8108333333333333
(โลชั่น - VERB),neg,-0.81
(ผูกขาด - VERB),neg,-0.8091666666666667
(เป้าหมาย - ADJ),neg,-0.8083333333333333
(คุณไป - ADJ),neg,-0.8075
(เตกี - VERB),neg,-0.8066666666666666
(คีรีสอร์ท - VERB),neg,-0.8058333333333333
(เร่ - ADJ),neg,-0.805
(ยนต์ - ADJ),neg,-0.8041666666666667
(กันแดด - VERB),neg,-0.8033333333333333
(ตุ๊กตุ๊กมาเฟีย - ADJ),neg,-0.8025
(กก - VERB),neg,-0.8016666666666666
(แอสฟัลต์ - ADJ),neg,-0.8008333333333333
(การ์ด - ADJ),neg,-0.8
(ลองขาย - VERB),neg,-0.7991666666666667
(เมตร - VERB),neg,-0.7983333333333333
(ยาง - ADJ),neg,-0.7975
(ดำรง - VERB),neg,-0.7966666666666666
(บัส - ADJ),neg,-0.7958333333333333
(ติดตาม - ADV),neg,-0.795
(สิ่งมาก - ADJ),neg,-0.7941666666666667
(สวรรค์ - ADJ),neg,-0.7933333333333333
(ซ้ำแล้วซ้ำ - ADV),neg,-0.7925
(เที่ยว - ADJ),neg,-0.7916666666666666
(กลบ - VERB),neg,-0.7908333333333334
(อนด์คลิฟรีสอร์ทแอนด์สปา - ADJ),neg,-0.79
(ทิศทาง - VERB),neg,-0.7891666666666667
(ดิ้นรน - VERB),neg,-0.7883333333333333
(ด้อย - ADJ),neg,-0.7875
(ใกล้ชัดเจน - ADJ),neg,-0.7866666666666666
(เจ็ท - VERB),neg,-0.7858333333333334
(ตุ๊กตุ๊กข้าม - VERB),neg,-0.785
(อ่อนโยน - ADJ),neg,-0.7841666666666667
(โสร่ง - ADJ),neg,-0.7833333333333333
(เดียงสา - ADJ),neg,-0.7825
(ผิดพลาด - ADJ),neg,-0.7816666666666666
(กุมภาพันธ์ - VERB),neg,-0.7808333333333334
(กระเบื้อง - VERB),neg,-0.78
(ลอย - ADJ),neg,-0.7791666666666667
(แวะ - VERB),neg,-0.7783333333333333
(สว่างไสว - VERB),neg,-0.7775
(แพน - VERB),neg,-0.7766666666666666
(โบ๊ท - ADJ),neg,-0.7758333333333334
(อุกอาจ - ADJ),neg,-0.775
(เทียบ - ADJ),neg,-0.7741666666666667
(ค้าบริการ - VERB),neg,-0.7733333333333333
(บางลายุ่ง - VERB),neg,-0.7725
(เบนิดอร์ม - VERB),neg,-0.7716666666666666
(ห่าง - ADV),neg,-0.7708333333333334
(ออกเฉียง - VERB),neg,-0.77
(มาเฟีย - ADV),neg,-0.7691666666666667
(รีบ - ADJ),neg,-0.7683333333333333
(ซ้ำ - ADJ),neg,-0.7675
(jetskis - VERB),neg,-0.7666666666666667
(สะท้อน - ADJ),neg,-0.7658333333333334
(ประเทศไทย - ADJ),neg,-0.765
(ถั่ว - ADJ),neg,-0.7641666666666667
(เร่งเร้า - ADJ),neg,-0.7633333333333333
(กำปั้น - ADJ),neg,-0.7625
(เชี่ยวชาญ - ADJ),neg,-0.7616666666666667
(ท้องร่วง - ADJ),neg,-0.7608333333333334
(มัด - VERB),neg,-0.76
(เหนื่อยล้า - VERB),neg,-0.7591666666666667
(ตราบ - ADV),neg,-0.7583333333333333
(แปรง - ADV),neg,-0.7575
(หล่น - VERB),neg,-0.7566666666666667
(ตำรวจ - VERB),neg,-0.7558333333333334
(ล่า - VERB),neg,-0.755
(ตกหลุม - VERB),neg,-0.7541666666666667
(กอริล - VERB),neg,-0.7533333333333333
(บานา - ADJ),neg,-0.7525
(กลฉ้อฉล - VERB),neg,-0.7516666666666667
(ยิมมวย - VERB),neg,-0.7508333333333334
(googled - VERB),neg,-0.75
(วิกฤติ - VERB),neg,-0.7491666666666666
(Street - VERB),neg,-0.7483333333333333
(บันเทิง - ADJ),neg,-0.7475
(ดีงาม - ADV),neg,-0.7466666666666667
(โสเภณี - ADJ),neg,-0.7458333333333333
(วิลล่า - VERB),neg,-0.745
(สถานอาบอบนวด - VERB),neg,-0.7441666666666666
(เพลิดเพลิน - ADJ),neg,-0.7433333333333333
(คุณเกา - VERB),neg,-0.7425
(เจาะจง - VERB),neg,-0.7416666666666667
(หาดกะตะแทน - VERB),neg,-0.7408333333333333
(กู้ - VERB),neg,-0.74
(คลาน - VERB),neg,-0.7391666666666666
(ต่อเนื่อง - ADV),neg,-0.7383333333333333
(พอง - VERB),neg,-0.7375
(อ้าง - ADV),neg,-0.7366666666666667
(เสื้อผ้า - ADJ),neg,-0.7358333333333333
(ฟื้น - VERB),neg,-0.735
(ละเมิด - VERB),neg,-0.7341666666666666
(แอ็คชั่น - VERB),neg,-0.7333333333333333
(ตุ๊กตุ๊กสั้น - ADJ),neg,-0.7325
(กล่อง - VERB),neg,-0.7316666666666667
(เซ่อ - VERB),neg,-0.7308333333333333
(ยาวเว้น - VERB),neg,-0.73
(คัดสรร - VERB),neg,-0.7291666666666666
(โทรโข่ง - VERB),neg,-0.7283333333333334
(อ้อม - ADJ),neg,-0.7275
(สถานที่อยู่อาศัย - VERB),neg,-0.7266666666666667
(โซน - ADJ),neg,-0.7258333333333333
(ไกด์ - VERB),neg,-0.725
(ที่สระ - ADV),neg,-0.7241666666666666
(บล็อก - VERB),neg,-0.7233333333333334
(สบายใจ - VERB),neg,-0.7225
(ปะ - VERB),neg,-0.7216666666666667
(แหวก - VERB),neg,-0.7208333333333333
(เข้ม - ADJ),neg,-0.72
(คาสิโน - VERB),neg,-0.7191666666666666
(จราจร - ADV),neg,-0.7183333333333334
(สุ่ม - ADJ),neg,-0.7175
(parasailors - VERB),neg,-0.7166666666666667
(แปลง - VERB),neg,-0.7158333333333333
(เบียร์ - ADJ),neg,-0.715
(ลืม - ADJ),neg,-0.7141666666666666
(ดั้งเดิม - ADV),neg,-0.7133333333333334
(เข็มฉีด - VERB),neg,-0.7125
(สิทธิ์ - VERB),neg,-0.7116666666666667
(นอน - ADJ),neg,-0.7108333333333333
(ช็อปปิ้ง - ADV),neg,-0.71
(เดอะมาเฟียแท็กซี่ - VERB),neg,-0.7091666666666666
(ตกลอง - VERB),neg,-0.7083333333333334
(ลอนดอน - ADJ),neg,-0.7075
(ดำเนินการ - VERB),neg,-0.7066666666666667
(โบย - ADV),neg,-0.7058333333333333
(เขตร้อน - VERB),neg,-0.705
(funtionable - ADJ),neg,-0.7041666666666667
(คริสตัลใส - VERB),neg,-0.7033333333333334
(เลข - VERB),neg,-0.7025
(ถนนใหญ่ - VERB),neg,-0.7016666666666667
(ปรุง - VERB),neg,-0.7008333333333333
(คอนโด - ADJ),neg,-0.7
(เทียน - VERB),neg,-0.6991666666666667
(อมา - ADJ),neg,-0.6983333333333334
(สะดวก - ADJ),neg,-0.6975
(มือ - ADJ),neg,-0.6966666666666667
(ตั๋ว - ADV),neg,-0.6958333333333333
(หนัก - ADV),neg,-0.695
(ตื่น - ADJ),neg,-0.6941666666666667
(เหยื่อ - VERB),neg,-0.6933333333333334
(จอด - ADJ),neg,-0.6925
(คลื่นใหญ่ - ADJ),neg,-0.6916666666666667
(เกาะกูดเกาะสมุย - VERB),neg,-0.6908333333333333
(ตาแทน - VERB),neg,-0.69
(คุณซื้อ - ADJ),neg,-0.6891666666666667
(ปัก - VERB),neg,-0.6883333333333334
(ส่งเสริม - VERB),neg,-0.6875
(ปาตงมัน - VERB),neg,-0.6866666666666666
(badgering - VERB),neg,-0.6858333333333333
(แผงขาย - VERB),neg,-0.685
(ต้ม - VERB),neg,-0.6841666666666667
(starbucks - VERB),neg,-0.6833333333333333
(กิ๊ก - VERB),neg,-0.6825
(สระ - ADV),neg,-0.6816666666666666
(เน่าดิบ - VERB),neg,-0.6808333333333333
(แก้ตัว - ADJ),neg,-0.68
(ตุ๊กตุ๊กมาเฟีย - VERB),neg,-0.6791666666666667
(แผ่นดิน - VERB),neg,-0.6783333333333333
(รส - ADJ),neg,-0.6775
(เชือก - ADJ),neg,-0.6766666666666666
(ไดรฟ์ - ADV),neg,-0.6758333333333333
(โต้แย้ง - VERB),neg,-0.675
(คลินิก - ADV),neg,-0.6741666666666667
(ซ้ำ - VERB),neg,-0.6733333333333333
(พลาสติก - ADJ),neg,-0.6725
(ล่ม - ADV),neg,-0.6716666666666666
(คุณค้นคว้า - ADJ),neg,-0.6708333333333333
(beachit - ADV),neg,-0.67
(คุณสมัคร - VERB),neg,-0.6691666666666667
(ยานพาหนะ - VERB),neg,-0.6683333333333333
(กรด - VERB),neg,-0.6675
(คุณแบล็คพูล - VERB),neg,-0.6666666666666666
(เต็นท์ - ADV),neg,-0.6658333333333334
(คุณมี - ADJ),neg,-0.665
(โกลาหล - ADJ),neg,-0.6641666666666667
(อพยพ - ADV),neg,-0.6633333333333333
(คุณซื้อ - VERB),neg,-0.6625
(คุณเศร้าโศก - VERB),neg,-0.6616666666666666
(คุณโต้เถียง - ADJ),neg,-0.6608333333333334
(เนปาล - ADJ),neg,-0.66
(ผ้าใบ - VERB),neg,-0.6591666666666667
(คุณประหยัด - VERB),neg,-0.6583333333333333
(บางอย่าง - VERB),neg,-0.6575
(จำแทน - VERB),neg,-0.6566666666666666
(โอ้โห - VERB),neg,-0.6558333333333334
(ด้าม - VERB),neg,-0.655
(ค้าต่าง - VERB),neg,-0.6541666666666667
(กัมพูชา - VERB),neg,-0.6533333333333333
(หอม - VERB),neg,-0.6525
(กลน้ำ - VERB),neg,-0.6516666666666666
(อ่าวมายา - ADJ),neg,-0.6508333333333334
(ตัวอย่าง - ADJ),neg,-0.65
(กร่ม - VERB),neg,-0.6491666666666667
(คุณพัฒน์พงษ์ - VERB),neg,-0.6483333333333333
(ยื่น - ADJ),neg,-0.6475
(เครียด - VERB),neg,-0.6466666666666666
(ไล่ล่า - VERB),neg,-0.6458333333333334
(มลพิษ - VERB),neg,-0.645
(waikiki - VERB),neg,-0.6441666666666667
(แสง - ADJ),neg,-0.6433333333333333
(ล่อ - VERB),neg,-0.6425
(ม็อบ - ADV),neg,-0.6416666666666667
(ระเบียง - ADV),neg,-0.6408333333333334
(จ้าง - ADV),neg,-0.64
(ตุ๊กตุ๊กดี - VERB),neg,-0.6391666666666667
(คดเคี้ยว - VERB),neg,-0.6383333333333333
(ขอบใจ - VERB),neg,-0.6375
(แออัดยัดเยียด - VERB),neg,-0.6366666666666667
(ถนนสกปรก - ADV),neg,-0.6358333333333334
(สปีดอส - VERB),neg,-0.635
(กปรก - VERB),neg,-0.6341666666666667
(คฤหาสน์ - VERB),neg,-0.6333333333333333
(ใส่ใจ - ADV),neg,-0.6325
(สมควร - ADJ),neg,-0.6316666666666667
(ล้อม - ADJ),neg,-0.6308333333333334
(แจ็คอัพ - VERB),neg,-0.63
(คุณสมบัติ - VERB),neg,-0.6291666666666667
(จู่โจม - VERB),neg,-0.6283333333333333
(บำบัด - VERB),neg,-0.6275
(สื่อสาร - VERB),neg,-0.6266666666666667
(รัสเซีย - ADJ),neg,-0.6258333333333334
(ยากลำบาก - ADJ),neg,-0.625
(การกุศล - VERB),neg,-0.6241666666666666
(ยาวเหยียด - VERB),neg,-0.6233333333333333
(โคลน - VERB),neg,-0.6225
(เกวียน - VERB),neg,-0.6216666666666667
(แปลกใหม่ - VERB),neg,-0.6208333333333333
(poooooof - VERB),neg,-0.62
(จูงใจ - VERB),neg,-0.6191666666666666
(จุดหมายปลายทาง - VERB),neg,-0.6183333333333333
(คุณคาด - VERB),neg,-0.6175
(คัดค้าน - VERB),neg,-0.6166666666666667
(ไนทอน - VERB),neg,-0.6158333333333333
(แฟน - VERB),neg,-0.615
(สูท - VERB),neg,-0.6141666666666666
(ไว้วางใจ - VERB),neg,-0.6133333333333333
(เศร้ามาก - ADJ),neg,-0.6125
(หนักหน่วง - ADJ),neg,-0.6116666666666667
(ยุ่งเหยิง - VERB),neg,-0.6108333333333333
(สปา - ADV),neg,-0.61
(นวด - ADJ),neg,-0.6091666666666666
(ร่มรื่น - ADJ),neg,-0.6083333333333333
(x - ADJ),neg,-0.6075
(ต้านทาน - VERB),neg,-0.6066666666666667
(ดูด - ADJ),neg,-0.6058333333333333
(โต๊ะ - VERB),neg,-0.605
(หลบหนี - VERB),neg,-0.6041666666666666
(ฉีก - VERB),neg,-0.6033333333333334
(พื้นฐาน - VERB),neg,-0.6025
(เช้าตรู่ - ADJ),neg,-0.6016666666666667
(อม - ADJ),neg,-0.6008333333333333
(ที่บิน - ADV),neg,-0.6
(กะตะสวรรค์ - VERB),neg,-0.5991666666666666
(กัมโบเดีย - VERB),neg,-0.5983333333333334
(น้ำเงิน - ADJ),neg,-0.5975
(ไอ - VERB),neg,-0.5966666666666667
(จองหอง - ADV),neg,-0.5958333333333333
(กระหน่ำ - VERB),neg,-0.595
(ก้าวหน้า - VERB),neg,-0.5941666666666666
(คุณรำคาญ - VERB),neg,-0.5933333333333334
(ก้น - VERB),neg,-0.5925
(ปะการัง - VERB),neg,-0.5916666666666667
(น้ำตาล - ADJ),neg,-0.5908333333333333
(วาน่า - VERB),neg,-0.59
(สาบาน - VERB),neg,-0.5891666666666666
(กะรนกะตะ - VERB),neg,-0.5883333333333334
(ตลก - ADV),neg,-0.5875
(ปริมาณ - ADV),neg,-0.5866666666666667
(เปื่อย - VERB),neg,-0.5858333333333333
(paragliders - VERB),neg,-0.585
(โชค - ADJ),neg,-0.5841666666666666
(เหงื่อ - VERB),neg,-0.5833333333333334
(ปลา - VERB),neg,-0.5825
(เจ้าของ - ADJ),neg,-0.5816666666666667
(รับผิดชอบ - VERB),neg,-0.5808333333333333
(ขโมย - VERB),neg,-0.58
(บิล - ADJ),neg,-0.5791666666666667
(โยน - ADJ),neg,-0.5783333333333334
(โฆษณา - VERB),neg,-0.5775
(บวก - ADJ),neg,-0.5766666666666667
(คุณพลาด - ADJ),neg,-0.5758333333333333
(ถอย - VERB),neg,-0.575
(ร่มเก่า - ADJ),neg,-0.5741666666666667
(ถนนปกติ - ADJ),neg,-0.5733333333333334
(ขี้ - ADJ),neg,-0.5725
(ตะกอน - VERB),neg,-0.5716666666666667
(ลองค้นหา - ADV),neg,-0.5708333333333333
(ร้านค้า - VERB),neg,-0.57
(รุมล้อม - VERB),neg,-0.5691666666666667
(อุปถัมภ์ - ADJ),neg,-0.5683333333333334
(ปรารถนา - VERB),neg,-0.5675
(ทรายละเอียด - VERB),neg,-0.5666666666666667
(google - VERB),neg,-0.5658333333333333
(แฝง - VERB),neg,-0.565
(หอย - ADJ),neg,-0.5641666666666667
(อนาคต - VERB),neg,-0.5633333333333334
(กุ้งสาม - VERB),neg,-0.5625
(phuket - VERB),neg,-0.5616666666666666
(thaliand - VERB),neg,-0.5608333333333333
(ไวรัส - VERB),neg,-0.56
(เมา - VERB),neg,-0.5591666666666667
(ซับซ้อน - ADJ),neg,-0.5583333333333333
(เอารัดเอาเปรียบ - ADV),neg,-0.5575
(ยัด - VERB),neg,-0.5566666666666666
(โง่ - VERB),neg,-0.5558333333333333
(ฉับพลัน - VERB),neg,-0.555
(พลาสติก - VERB),neg,-0.5541666666666667
(tooooooo - ADJ),neg,-0.5533333333333333
(ท่อ - ADJ),neg,-0.5525
(อาเจียน - VERB),neg,-0.5516666666666666
(ลื่น - VERB),neg,-0.5508333333333333
(birgolas karon - VERB),neg,-0.55
(ครอบครัว - VERB),neg,-0.5491666666666667
(บุกรุก - VERB),neg,-0.5483333333333333
(ไหล - ADV),neg,-0.5475
(โต้เถียง - ADV),neg,-0.5466666666666666
(ปฏิกูล - VERB),neg,-0.5458333333333333
(พัง - VERB),neg,-0.545
(ลิง - VERB),neg,-0.5441666666666667
(แกล้ง - ADJ),neg,-0.5433333333333333
(ฉุด - VERB),neg,-0.5425
(ขับขี่ - VERB),neg,-0.5416666666666666
(กลอง - VERB),neg,-0.5408333333333334
(โดนัท - VERB),neg,-0.54
(กระจ่าง - VERB),neg,-0.5391666666666667
(ping - VERB),neg,-0.5383333333333333
(อุปสรรค์ - VERB),neg,-0.5375
(เกลียด - ADV),neg,-0.5366666666666666
(แท็กซี่ - VERB),neg,-0.5358333333333334
(ตองเว้น - VERB),neg,-0.535
(คุกคาม - ADJ),neg,-0.5341666666666667
(ส้วม - VERB),neg,-0.5333333333333333
(hummm - ADJ),neg,-0.5325
(dvd - VERB),neg,-0.5316666666666666
(ตกใจ - VERB),neg,-0.5308333333333334
(ลำโพง - VERB),neg,-0.53
(ระมัดระวัง - ADV),neg,-0.5291666666666667
(กรอก - VERB),neg,-0.5283333333333333
(ยึดครอง - VERB),neg,-0.5275
(เลื่องลือ - VERB),neg,-0.5266666666666666
(คณะกรรมการการท่องเที่ยว - VERB),neg,-0.5258333333333334
( จำกัด - VERB),neg,-0.525
(เจ็บตา - VERB),neg,-0.5241666666666667
(คุณ พิทักษ์ - VERB),neg,-0.5233333333333333
(Patong - VERB),neg,-0.5225
(เกรียม - ADJ),neg,-0.5216666666666666
(น้ำตาล - VERB),neg,-0.5208333333333334
