word,node-label,new-val
(ความทรงจำ - ADJ),pos,0.9631710362047441
(ไฟ - ADV),pos,0.9625468164794008
(ตะเกียง - ADV),pos,0.9619225967540574
(เวที - VERB),pos,0.9612983770287141
( ล่อง - VERB),pos,0.9606741573033708
(บู๊ต - VERB),pos,0.9600499375780275
(ถนนบางลาควร - VERB),pos,0.9594257178526842
(ลวงตา - ADJ),pos,0.9588014981273408
(สมรส - VERB),pos,0.9581772784019975
(เมืองไทย - ADJ),pos,0.9575530586766542
(แปลกใจ - ADV),pos,0.9569288389513109
(คว้า - ADJ),pos,0.9563046192259675
(ยศ - ADV),pos,0.9556803995006242
(Jud - ADJ),pos,0.9550561797752809
(ส่อง - VERB),neg,0.9544319600499376
(ย้อนกลับ - VERB),pos,0.9538077403245943
(เปีย - ADV),pos,0.9531835205992509
(ปอง - VERB),neg,0.9525593008739076
(เรือกล้วย - ADV),pos,0.9519350811485643
(โชย - VERB),pos,0.951310861423221
(ยา - VERB),pos,0.9506866416978776
(ร้อนแรง - ADJ),neg,0.9500624219725343
(สุขา - VERB),pos,0.949438202247191
(ป่ามรกต - VERB),pos,0.9488139825218477
(แท็กซี่ - ADV),neg,0.9481897627965044
(พุ่ง - VERB),pos,0.947565543071161
(ครึ้ม - VERB),pos,0.9469413233458177
(คั่ว - ADJ),pos,0.9463171036204744
(เบา - VERB),pos,0.9456928838951311
(กระสอบ - VERB),neg,0.9450686641697877
(ตรู่ - ADV),pos,0.9444444444444444
(ลมดี - ADJ),pos,0.9438202247191011
( ดูไบ - VERB),pos,0.9431960049937578
(หลายสิ่งหลายอย่าง - VERB),pos,0.9425717852684145
(คุณนำ - ADJ),pos,0.9419475655430711
(ฉาก - ADJ),pos,0.9413233458177278
(เย้ายวนใจ - VERB),pos,0.9406991260923845
(คุณสร้าง - VERB),pos,0.9400749063670412
(คริสมาสต์ - VERB),pos,0.9394506866416978
(รี - VERB),pos,0.9388264669163545
(ยานพาหนะ - ADJ),pos,0.9382022471910112
(บี - VERB),pos,0.9375780274656679
(คลับคูดู - ADJ),pos,0.9369538077403246
(ประเวณี - VERB),pos,0.9363295880149812
(หิว - ADJ),pos,0.9357053682896379
(คิว - VERB),neg,0.9350811485642946
(หลากหลาย - ADJ),neg,0.9344569288389513
(บรรเทา - VERB),pos,0.9338327091136079
(กวนใจ - VERB),pos,0.9332084893882646
(คุณเมา - VERB),neg,0.9325842696629213
(แหล่งช้อปปิ้ง - VERB),pos,0.931960049937578
(คลับ - ADV),pos,0.9313358302122348
(คบ - VERB),pos,0.9307116104868914
(ตัด - ADV),neg,0.9300873907615481
(นายเที่ยงป้าย - ADJ),pos,0.9294631710362048
(แขวน - ADV),pos,0.9288389513108615
(กรีดร้อง - VERB),pos,0.9282147315855181
(ท่อง - VERB),neg,0.9275905118601748
(ก่อกวน - VERB),pos,0.9269662921348315
(แพลง - VERB),pos,0.9263420724094882
(รัด - ADJ),pos,0.9257178526841449
(สมัคร - VERB),neg,0.9250936329588015
(เดี่ยว - VERB),pos,0.9244694132334582
(จังซี - ADV),pos,0.9238451935081149
(friendsssssssssss - VERB),pos,0.9232209737827716
(รอคอย - VERB),neg,0.9225967540574282
(ตบหลัง - VERB),pos,0.9219725343320849
(การณ์ - VERB),pos,0.9213483146067416
(เดินทอด - VERB),pos,0.9207240948813983
(ก - VERB),pos,0.920099875156055
(เสียดาย - VERB),pos,0.9194756554307116
(คุณโนโวเทลอาหาร - VERB),pos,0.9188514357053683
(เส้นทาง - VERB),pos,0.918227215980025
(ต่ำ - VERB),pos,0.9176029962546817
(อ่าว - ADJ),pos,0.9169787765293383
(เกาะเรา - ADJ),pos,0.916354556803995
(ตกมัน - VERB),pos,0.9157303370786517
(leis - VERB),pos,0.9151061173533084
(ฆ่า - ADJ),pos,0.9144818976279651
(อ่าน - ADV),pos,0.9138576779026217
(ถนนบางลา - ADV),pos,0.9132334581772784
(กระหึ่ม - VERB),pos,0.9126092384519351
(หลากหลาย - VERB),neg,0.9119850187265918
(สูด - VERB),pos,0.9113607990012484
(ทราบ - ADJ),pos,0.9107365792759051
(ชัดเจน - ADV),pos,0.9101123595505618
(มะพร้าว - ADV),pos,0.9094881398252185
(กางเกง - VERB),neg,0.9088639200998752
(บ้าน - VERB),pos,0.9082397003745318
(หาดป่า - VERB),pos,0.9076154806491885
(เดิน - ADJ),pos,0.9069912609238452
(บุราสัย - VERB),pos,0.9063670411985019
(ตกแต่ง - VERB),pos,0.9057428214731585
(ติดตั้ง - VERB),neg,0.9051186017478152
(ลวง - ADJ),pos,0.9044943820224719
(ดื่มกิน - VERB),pos,0.9038701622971286
(มากน้อย - ADV),pos,0.9032459425717853
(ต่อรอง - ADJ),neg,0.9026217228464419
(ฉีด - VERB),neg,0.9019975031210986
(เสื้อ - VERB),pos,0.9013732833957553
(ตรู่ - VERB),pos,0.900749063670412
(รังแก - VERB),pos,0.9001248439450686
(คุกคาม - VERB),pos,0.8995006242197253
(งู - ADJ),pos,0.898876404494382
(คุณเผลอ - VERB),pos,0.8982521847690387
(ปอเปี๊ยะเฮนน่า - VERB),pos,0.8976279650436954
(ร่มร่อน - ADJ),pos,0.897003745318352
(สถานที่ - VERB),neg,0.8963795255930087
(กลับมา - VERB),neg,0.8957553058676654
(จำหน่าย - ADV),pos,0.8951310861423221
(ฟื้นฟู - VERB),pos,0.8945068664169787
(นวด - ADV),pos,0.8938826466916354
(เจ็ทสกีบานา - ADJ),neg,0.8932584269662921
(เติม - VERB),neg,0.8926342072409488
(ดูด - VERB),pos,0.8920099875156055
(ปกติ - VERB),pos,0.8913857677902621
(อดทน - ADJ),pos,0.8907615480649188
(แห้ง - ADJ),pos,0.8901373283395755
(เรียบง่าย - VERB),pos,0.8895131086142322
(เอน - VERB),pos,0.8888888888888888
(bech - VERB),pos,0.8882646691635455
(ล้น - VERB),pos,0.8876404494382022
(ทน - ADV),neg,0.8870162297128589
(โด่งดัง - ADJ),pos,0.8863920099875156
(braids - VERB),pos,0.8857677902621723
(การแพทย์ - VERB),pos,0.885143570536829
(ยกเว้น - ADJ),neg,0.8845193508114857
(ปู - VERB),pos,0.8838951310861424
(จ่าย - ADJ),pos,0.883270911360799
(ทิศ - VERB),neg,0.8826466916354557
(เอาใจใส่ - VERB),pos,0.8820224719101124
(เศร้า - ADV),neg,0.8813982521847691
(ผูก - VERB),pos,0.8807740324594258
(คุณรอ - VERB),pos,0.8801498127340824
(umbrellastuk - ADV),pos,0.8795255930087391
(คร่าว - ADJ),pos,0.8789013732833958
(สัมผัส - ADV),pos,0.8782771535580525
(โมฆะ - ADJ),pos,0.8776529338327091
(สมบูรณ์แบบ - VERB),neg,0.8770287141073658
(กระเบน - VERB),pos,0.8764044943820225
(เจ็ทสกีพาราเซล - ADJ),pos,0.8757802746566792
(ย่าง - VERB),pos,0.8751560549313359
(ร่มจ้าง - VERB),pos,0.8745318352059925
(หาดกะรน - VERB),pos,0.8739076154806492
(ยะเยือกเมื่อ - ADV),pos,0.8732833957553059
(ลบ - ADJ),pos,0.8726591760299626
(นายเที่ยง - VERB),pos,0.8720349563046192
(ตะกอน - ADJ),pos,0.8714107365792759
(เงียบสงบ - VERB),pos,0.8707865168539326
(ตุ๊กตุ๊กชื่อ - VERB),pos,0.8701622971285893
(คุณชอบ - VERB),pos,0.869538077403246
(ติดต่อ - ADV),pos,0.8689138576779026
(เจ้าของ - ADV),pos,0.8682896379525593
(ผิดพลาด - VERB),pos,0.867665418227216
(servivelevel - VERB),pos,0.8670411985018727
(ราว - ADV),pos,0.8664169787765293
(แผล - VERB),pos,0.865792759051186
(หอคอย - VERB),neg,0.8651685393258427
(คุณรอด - VERB),pos,0.8645443196004994
(หมุนเวียน - VERB),pos,0.8639200998751561
(ป่น - VERB),pos,0.8632958801498127
(กองการ - VERB),pos,0.8626716604244694
(สูญเสีย - VERB),pos,0.8620474406991261
(ถนนไป - VERB),pos,0.8614232209737828
(กระสุน - VERB),pos,0.8607990012484394
(อื้อฉาว - ADJ),pos,0.8601747815230961
(วิถี - VERB),neg,0.8595505617977528
(ขนส่ง - VERB),pos,0.8589263420724095
(แรมบุราส่า - VERB),pos,0.8583021223470662
(แรมศิระแกรนด์ - VERB),pos,0.8576779026217228
(ตราบ - ADJ),pos,0.8570536828963795
(คริสตัล - VERB),pos,0.8564294631710362
(ลูกค้า - VERB),neg,0.8558052434456929
(ลาน - ADV),pos,0.8551810237203495
(ปลิว - VERB),pos,0.8545568039950062
(สาด - VERB),pos,0.8539325842696629
(กล้า - VERB),pos,0.8533083645443196
(คลื่นใต้น้ำ - VERB),pos,0.8526841448189763
(Looki Looki - VERB),pos,0.8520599250936329
(ดื่มด่ำ - VERB),pos,0.8514357053682896
(ข้อ จำกัด - VERB),pos,0.8508114856429463
(ครอก - VERB),pos,0.850187265917603
(ajae - ADJ),pos,0.8495630461922596
(เข้มข้น - VERB),pos,0.8489388264669163
(บรรจุ - ADJ),pos,0.848314606741573
(โบราณ - ADJ),pos,0.8476903870162297
(รายงาน - VERB),neg,0.8470661672908864
(ปา - VERB),pos,0.846441947565543
(พัด - VERB),neg,0.8458177278401997
(ห้อง - VERB),pos,0.8451935081148564
(แทรก - ADJ),pos,0.8445692883895131
(เซฟ - VERB),pos,0.8439450686641697
(ริม - VERB),neg,0.8433208489388264
(ค้น - VERB),pos,0.8426966292134831
(ท้อง - ADJ),pos,0.8420724094881398
(ระวัง - ADJ),pos,0.8414481897627965
(ตุ๊กตุ๊กจาก - VERB),pos,0.8408239700374532
(สองสาม - ADJ),pos,0.8401997503121099
(รัม - VERB),pos,0.8395755305867666
(โล่ง - ADV),neg,0.8389513108614233
(เท้า - VERB),pos,0.83832709113608
(ล้น - ADJ),pos,0.8377028714107366
(วาด - VERB),pos,0.8370786516853933
(ไฮไลต์ - VERB),pos,0.83645443196005
(ผับคลับ - VERB),pos,0.8358302122347067
(เจ็บปวด - ADV),pos,0.8352059925093633
(งาม - ADJ),pos,0.83458177278402
(คุณดื่ม - VERB),pos,0.8339575530586767
(ติดขัด - VERB),pos,0.8333333333333334
(รส - VERB),pos,0.83270911360799
(อาชีพ - VERB),pos,0.8320848938826467
(อ่า - VERB),pos,0.8314606741573034
(บ้า - ADJ),pos,0.8308364544319601
(ไหว - VERB),pos,0.8302122347066168
(เสื่อ - ADV),pos,0.8295880149812734
(นอน - ADV),pos,0.8289637952559301
(หลอกล่อ - ADJ),pos,0.8283395755305868
(กลิ้งเวอร์ชั่น - VERB),pos,0.8277153558052435
(คาดคิด - VERB),pos,0.8270911360799001
(น้ำเปียก - VERB),pos,0.8264669163545568
(เดินเตร่ - ADJ),pos,0.8258426966292135
(ยักษ์ - ADJ),pos,0.8252184769038702
(แบรนด์ - ADV),pos,0.8245942571785269
(คุณดี - VERB),pos,0.8239700374531835
(เปรียบเทียบ - ADV),pos,0.8233458177278402
(ผัก - VERB),pos,0.8227215980024969
(ไข - VERB),pos,0.8220973782771536
(มาย - ADJ),pos,0.8214731585518102
(ย้าย - ADV),neg,0.8208489388264669
(พิมพ์ - VERB),pos,0.8202247191011236
(เสี่ยง - VERB),pos,0.8196004993757803
(สว่าง - ADJ),pos,0.818976279650437
(เช้า - ADJ),pos,0.8183520599250936
(ฉีกขาด - VERB),pos,0.8177278401997503
(ครีม - VERB),neg,0.817103620474407
(ป้องกัน - VERB),pos,0.8164794007490637
(เกาะ - VERB),pos,0.8158551810237203
(ถนนบางลาระวัง - VERB),pos,0.815230961298377
(ไอศครีม - ADV),pos,0.8146067415730337
(เมืองไทย - VERB),pos,0.8139825218476904
(ใสพอ - ADJ),pos,0.813358302122347
(ผับ - ADV),pos,0.8127340823970037
(n - VERB),pos,0.8121098626716604
(บาร์ริม - VERB),pos,0.8114856429463171
(ยอร์ก้า - ADJ),pos,0.8108614232209738
(เปิดใจ - VERB),pos,0.8102372034956304
(วิเศษ - ADV),pos,0.8096129837702871
(หยาง - VERB),pos,0.8089887640449438
(ทำใจ - ADV),neg,0.8083645443196005
(เยี่ยมชมชายหาด - ADV),pos,0.8077403245942572
(เจ็ทสกี - ADV),neg,0.8071161048689138
(ลบ - VERB),pos,0.8064918851435705
(ไฟ - VERB),pos,0.8058676654182272
(เจ็ทสกีร่อน - VERB),pos,0.8052434456928839
(ดีใจ - ADJ),pos,0.8046192259675405
(อุ่น - ADJ),pos,0.8039950062421972
(สะสม - VERB),pos,0.8033707865168539
(กะตะน้อย - VERB),pos,0.8027465667915106
(คัน - VERB),pos,0.8021223470661673
(แน่นอน - VERB),pos,0.8014981273408239
(เยี่ยม - VERB),pos,0.8008739076154806
(ฉลาด - ADJ),neg,0.8002496878901373
(โทร - ADV),pos,0.799625468164794
(เจ็ด - VERB),pos,0.7990012484394506
(ป่วย - VERB),pos,0.7983770287141073
(แข่งขัน - ADV),pos,0.797752808988764
(ต้น - ADV),pos,0.7971285892634207
(นิ่ง - VERB),pos,0.7965043695380774
(เข็น - ADJ),neg,0.795880149812734
(ยิ้ม - ADV),neg,0.7952559300873908
(สี - ADJ),pos,0.7946317103620475
(มุมมอง - ADJ),pos,0.7940074906367042
(เร่งรีบ - ADV),pos,0.7933832709113608
(เด็ด - ADJ),pos,0.7927590511860175
(การท่องเที่ยว - VERB),pos,0.7921348314606742
(ยา - ADV),pos,0.7915106117353309
(อ่าวมา - ADV),pos,0.7908863920099876
(บาร์และ - VERB),pos,0.7902621722846442
(ปลาย - VERB),pos,0.7896379525593009
(กังหมิง - VERB),pos,0.7890137328339576
(ยาม - ADJ),pos,0.7883895131086143
(ฤดู - VERB),pos,0.787765293383271
(คุณสว่าง - VERB),pos,0.7871410736579276
(ปล่อง - VERB),pos,0.7865168539325843
(สกปรก - VERB),neg,0.785892634207241
(ผ้า - VERB),pos,0.7852684144818977
(คาบาเร่ต์ - VERB),pos,0.7846441947565543
(สลับ - VERB),pos,0.784019975031211
(แก้ว - ADJ),pos,0.7833957553058677
(ลาดตระเวน - ADV),pos,0.7827715355805244
(กัว - VERB),pos,0.782147315855181
(คละเคล้า - VERB),pos,0.7815230961298377
(โก่ง - ADV),pos,0.7808988764044944
(บำรุงรักษา - VERB),pos,0.7802746566791511
(สำเร็จ - VERB),neg,0.7796504369538078
(แอ็คชั่น - ADJ),pos,0.7790262172284644
(เที่ยงคืน - VERB),pos,0.7784019975031211
(เคลื่อน - VERB),pos,0.7777777777777778
(aaa - VERB),pos,0.7771535580524345
(ลาย - VERB),pos,0.7765293383270911
(แรมโรงแรม - VERB),pos,0.7759051186017478
(เข็น - VERB),neg,0.7752808988764045
(ๆ น้อย - ADJ),pos,0.7746566791510612
(หลับ - ADJ),neg,0.7740324594257179
(กม - VERB),pos,0.7734082397003745
(โน้ม - VERB),neg,0.7727840199750312
(นุ่ม - VERB),pos,0.7721598002496879
(คูตา - VERB),pos,0.7715355805243446
(วิวทะเล - VERB),pos,0.7709113607990012
(ofcourse - ADJ),pos,0.7702871410736579
(ดื่ม - VERB),pos,0.7696629213483146
(เมืองหาดป่า - ADV),pos,0.7690387016229713
(ยินดี - ADV),neg,0.768414481897628
(เดา - ADJ),pos,0.7677902621722846
(รวบรวม - VERB),neg,0.7671660424469413
(หัก - VERB),pos,0.766541822721598
(แขนง - VERB),pos,0.7659176029962547
(ซ่อน - ADV),pos,0.7652933832709113
(คุณขาว - VERB),pos,0.764669163545568
(ชุบ - VERB),pos,0.7640449438202247
(หยุดยั้ง - VERB),pos,0.7634207240948814
(มังสวิรัติ - VERB),pos,0.762796504369538
(เลน - VERB),pos,0.7621722846441947
(sunglases - ADV),pos,0.7615480649188514
(หาดป่าตอง - ADJ),pos,0.7609238451935081
(ทำใจ - ADJ),pos,0.7602996254681648
(เครียด - ADJ),pos,0.7596754057428214
(เช้า - ADV),pos,0.7590511860174781
(เร่งรีบ - ADJ),pos,0.7584269662921348
(กระเป๋า - VERB),pos,0.7578027465667915
(ขวา - VERB),neg,0.7571785268414482
(รูป - ADJ),pos,0.7565543071161048
(ปอม - VERB),pos,0.7559300873907615
(ประกัน - VERB),pos,0.7553058676654182
(สัก - ADJ),pos,0.7546816479400749
(ถาง - VERB),pos,0.7540574282147315
(แสง - ADV),pos,0.7534332084893882
(เฒ่า - ADJ),pos,0.7528089887640449
(สินค้า - VERB),pos,0.7521847690387016
(ถอน - VERB),pos,0.7515605493133583
(ถอด - VERB),pos,0.7509363295880149
(เจ็ตสกีร่ม - ADJ),pos,0.7503121098626716
(ดึง - VERB),pos,0.7496878901373284
(พรุ่ง - VERB),pos,0.7490636704119851
(ตรงข้าม - VERB),pos,0.7484394506866417
(ปกติ - ADV),pos,0.7478152309612984
(ค๊อกเทล - VERB),pos,0.7471910112359551
(แน่ใจ - VERB),pos,0.7465667915106118
(อนุญาต - ADV),pos,0.7459425717852685
(ยินดี - ADJ),pos,0.7453183520599251
(โอบกอด - VERB),pos,0.7446941323345818
(ซัน - VERB),pos,0.7440699126092385
(รอง - ADJ),pos,0.7434456928838952
(ผ่อนคลาย - ADJ),pos,0.7428214731585518
(รีสอร์ท - VERB),pos,0.7421972534332085
(มือ - ADV),neg,0.7415730337078652
(บริษัท ใหญ่ - VERB),pos,0.7409488139825219
(ดวง - VERB),pos,0.7403245942571786
(ปกป้อง - VERB),neg,0.7397003745318352
(ชีวิตชีวา - ADV),pos,0.7390761548064919
(เจ็ทสกีร่ม - ADV),pos,0.7384519350811486
(จิบ - ADV),neg,0.7378277153558053
(พัฒพงษ์ - ADJ),pos,0.737203495630462
(แออัด - ADJ),neg,0.7365792759051186
(ถ้วย - VERB),pos,0.7359550561797753
(สว่าง - ADV),pos,0.735330836454432
(สีสัน - VERB),pos,0.7347066167290887
(avista - ADJ),pos,0.7340823970037453
(ลอน - VERB),pos,0.733458177278402
(รอง - VERB),pos,0.7328339575530587
(คอย - ADJ),pos,0.7322097378277154
(ติดตาม - VERB),pos,0.731585518102372
(พ้อง - VERB),pos,0.7309612983770287
(คลั่งไคล้ - VERB),pos,0.7303370786516854
(เจค - VERB),pos,0.7297128589263421
(กะตะมาก - ADJ),pos,0.7290886392009988
(อยู่แล้ว - ADJ),pos,0.7284644194756554
(แล้ง - ADJ),pos,0.7278401997503121
(ตา - ADV),neg,0.7272159800249688
(เรียบเนียน - VERB),pos,0.7265917602996255
(กล้ามเนื้อ - VERB),pos,0.7259675405742821
(บาดเจ็บ - VERB),pos,0.7253433208489388
(ยนต์ - VERB),pos,0.7247191011235955
(แดด - ADV),pos,0.7240948813982522
(แปลกใจ - ADJ),pos,0.7234706616729089
(โต๊ะ - ADV),pos,0.7228464419475655
(ชม - ADV),pos,0.7222222222222222
(ทริป - VERB),pos,0.7215980024968789
(เปรียบเทียบ - VERB),pos,0.7209737827715356
(ปลอม - VERB),neg,0.7203495630461922
(ร่มรื่น - VERB),pos,0.7197253433208489
(ถึงใจ - VERB),pos,0.7191011235955056
(เล่น - VERB),pos,0.7184769038701623
(คุณมา - VERB),pos,0.717852684144819
(ค้า - VERB),pos,0.7172284644194756
(ล่อลวง - ADJ),neg,0.7166042446941323
(เครื่องใช้ - VERB),pos,0.715980024968789
(braclets - ADJ),pos,0.7153558052434457
(สังสรรค์ - VERB),pos,0.7147315855181023
(คุณนอน - VERB),pos,0.714107365792759
(ดึง - ADJ),pos,0.7134831460674157
(บาร์ฉัน - VERB),pos,0.7128589263420724
(ไว้ใจ - ADV),pos,0.712234706616729
(ขาว - ADJ),pos,0.7116104868913857
(เหยียด - VERB),neg,0.7109862671660424
(ทาน - VERB),pos,0.7103620474406991
(สงสัย - ADJ),neg,0.7097378277153558
(กระป๋อง - VERB),pos,0.7091136079900124
(มิตร - ADV),pos,0.7084893882646691
(แสง - VERB),neg,0.7078651685393258
(ขับ - ADJ),pos,0.7072409488139825
(อังกฤษ - ADJ),pos,0.7066167290886392
(เคารพ - ADJ),pos,0.7059925093632958
(ร่ม - ADJ),pos,0.7053682896379525
(ครรภ์ - ADJ),pos,0.7047440699126092
(ระลึก - VERB),pos,0.704119850187266
(เป็นมิตร - VERB),pos,0.7034956304619226
(แรมฟรี - VERB),pos,0.7028714107365793
(ร้องขอ - VERB),pos,0.702247191011236
(ถนนยอดเยี่ยม - VERB),pos,0.7016229712858927
(ล้อม - ADV),pos,0.7009987515605494
(สุดใจ - VERB),pos,0.700374531835206
(โชค - VERB),pos,0.6997503121098627
(สมบูรณ์ - ADJ),pos,0.6991260923845194
(มงาย - VERB),pos,0.6985018726591761
(หายใจ - VERB),pos,0.6978776529338327
(ทึ่ง - ADJ),pos,0.6972534332084894
(โฉม - ADJ),pos,0.6966292134831461
(หนาแน่น - VERB),neg,0.6960049937578028
(กุญแจ - VERB),neg,0.6953807740324595
(แตก - VERB),pos,0.6947565543071161
(โปรด - ADV),pos,0.6941323345817728
(ต่อรอง - ADV),pos,0.6935081148564295
(เปลือยอก - ADJ),pos,0.6928838951310862
(คอนกรีต - VERB),pos,0.6922596754057428
(ลับ - ADJ),pos,0.6916354556803995
(ยุง - VERB),neg,0.6910112359550562
(บ่าย - ADJ),pos,0.6903870162297129
(ร้องเรียน - VERB),pos,0.6897627965043696
(บ่น - ADJ),pos,0.6891385767790262
(กิจกรรม - VERB),pos,0.6885143570536829
(คุณเฟอร์ - VERB),pos,0.6878901373283396
(การค้า - VERB),neg,0.6872659176029963
(ตระเวน - VERB),pos,0.686641697877653
(ชื่อเสียง - VERB),pos,0.6860174781523096
(จดจำ - ADJ),pos,0.6853932584269663
(ก้า - VERB),pos,0.684769038701623
(ตรี - VERB),pos,0.6841448189762797
(ยอดเยี่ยม - ADJ),pos,0.6835205992509363
(เฝ้า - VERB),neg,0.682896379525593
(อบอุ่น - ADJ),pos,0.6822721598002497
(ออกกลาง - ADJ),pos,0.6816479400749064
(รองเท้า - ADJ),pos,0.681023720349563
(บาร์คลับ - ADJ),pos,0.6803995006242197
(เนิน - VERB),pos,0.6797752808988764
(คุณวาง - VERB),pos,0.6791510611735331
(ปฏิสัมพันธ์ - VERB),pos,0.6785268414481898
(กาย - VERB),pos,0.6779026217228464
(ช้อปปิ้ง - ADV),neg,0.6772784019975031
(จังซีลอน - VERB),pos,0.6766541822721598
(เจทสกีบาง - ADJ),pos,0.6760299625468165
(สัก - VERB),pos,0.6754057428214731
(เสนอ - ADJ),neg,0.6747815230961298
(ดี - VERB),pos,0.6741573033707865
(ครึ่ง - VERB),pos,0.6735330836454432
(เอเชีย - VERB),pos,0.6729088639200999
(หลัก - ADJ),pos,0.6722846441947565
(คัน - ADJ),pos,0.6716604244694132
(ถนนริม - VERB),pos,0.6710362047440699
(แฮง - ADJ),pos,0.6704119850187266
(ยกเว้น - ADV),pos,0.6697877652933832
(เลือก - VERB),pos,0.6691635455680399
(เหยาะ - ADV),pos,0.6685393258426966
(คุณคุณ - VERB),neg,0.6679151061173533
(ไมล์ - VERB),pos,0.66729088639201
(เหน็บเหน็บ - ADJ),pos,0.6666666666666666
(ค้า - ADV),pos,0.6660424469413233
(waterspouts - ADJ),pos,0.66541822721598
(กรีด - VERB),pos,0.6647940074906367
(สวย - ADJ),pos,0.6641697877652933
(ดิสก์ - ADV),pos,0.66354556803995
(กะรน - VERB),neg,0.6629213483146067
(ริม - ADJ),pos,0.6622971285892634
(รูป - VERB),neg,0.66167290886392
(ชายหาด - ADJ),pos,0.6610486891385767
(ถนนบาง - VERB),pos,0.6604244694132334
(mversace - ADV),pos,0.6598002496878901
(คุณแพ้ - VERB),pos,0.6591760299625468
(พาราร่อน - VERB),pos,0.6585518102372035
(สักไอศกรีม - VERB),pos,0.6579275905118602
(ฉาก - VERB),neg,0.6573033707865169
(โต้เถียง - ADJ),pos,0.6566791510611736
(ขนาน - VERB),pos,0.6560549313358303
(ตก - VERB),pos,0.6554307116104869
(บันเทิง - ADV),pos,0.6548064918851436
(หาง - VERB),pos,0.6541822721598003
(กล้อง - VERB),neg,0.653558052434457
(ไหร่ - ADJ),pos,0.6529338327091136
(โอ้ - ADJ),pos,0.6523096129837703
(เดิม - ADJ),pos,0.651685393258427
(เสมอ - ADJ),pos,0.6510611735330837
(กิน - ADJ),pos,0.6504369538077404
(บาร์ปิด - VERB),pos,0.649812734082397
(ฉลอง - VERB),pos,0.6491885143570537
(รังเกียจ - ADJ),pos,0.6485642946317104
(เปรียบ - VERB),neg,0.6479400749063671
(ชง - ADJ),pos,0.6473158551810237
(ชั่วโมง - ADV),pos,0.6466916354556804
(กาล - VERB),neg,0.6460674157303371
(มหัศจรรย์ - ADV),neg,0.6454431960049938
(ถนนบางลา - VERB),pos,0.6448189762796505
(fab - VERB),pos,0.6441947565543071
(ใจร้อน - ADJ),pos,0.6435705368289638
(หนา - VERB),neg,0.6429463171036205
(บ่น - VERB),pos,0.6423220973782772
(สวย - ADV),neg,0.6416978776529338
(พาราเซล เจ็ทสกี - VERB),pos,0.6410736579275905
(เลานจ์ - VERB),pos,0.6404494382022472
(ปลอด - ADJ),pos,0.6398252184769039
(ละเอียด - VERB),pos,0.6392009987515606
